,Year, Total
7400,2021-04-06,8.39
7401,2021-04-07,8.39
7402,2021-04-08,8.39
7403,2021-04-09,8.39
7404,2021-04-10,8.39
7405,2021-04-11,8.39
7406,2021-04-12,8.39
7407,2021-04-13,8.39
7408,2021-04-14,8.39
7409,2021-04-15,8.39
7410,2021-04-16,8.39
7411,2021-04-17,8.39
7412,2021-04-18,8.39
7413,2021-04-19,8.39
7414,2021-04-20,8.39
7415,2021-04-21,8.39
7416,2021-04-22,8.39
7417,2021-04-23,8.39
7418,2021-04-24,8.39
7419,2021-04-25,8.39
7420,2021-04-26,8.39
7421,2021-04-27,8.39
7422,2021-04-28,8.39
7423,2021-04-29,8.39
7424,2021-04-30,8.39
7425,2021-05-01,8.39
7426,2021-05-02,8.39
7427,2021-05-03,8.39
7428,2021-05-04,8.39
7429,2021-05-05,8.39
7430,2021-05-06,8.39
7431,2021-05-07,8.39
7432,2021-05-08,8.39
7433,2021-05-09,8.39
7434,2021-05-10,8.39
7435,2021-05-11,8.39
7436,2021-05-12,8.39
7437,2021-05-13,8.39
7438,2021-05-14,8.39
7439,2021-05-15,8.39
7440,2021-05-16,8.39
7441,2021-05-17,8.39
7442,2021-05-18,8.39
7443,2021-05-19,8.39
7444,2021-05-20,8.39
7445,2021-05-21,8.39
7446,2021-05-22,8.39
7447,2021-05-23,8.39
7448,2021-05-24,8.39
7449,2021-05-25,8.39
7450,2021-05-26,8.39
7451,2021-05-27,8.39
7452,2021-05-28,8.39
7453,2021-05-29,8.39
7454,2021-05-30,8.39
7455,2021-05-31,8.39
7456,2021-06-01,8.39
7457,2021-06-02,8.39
7458,2021-06-03,8.39
7459,2021-06-04,8.39
7460,2021-06-05,8.39
7461,2021-06-06,8.39
7462,2021-06-07,8.39
7463,2021-06-08,8.39
7464,2021-06-09,8.39
7465,2021-06-10,8.39
7466,2021-06-11,8.39
7467,2021-06-12,8.39
7468,2021-06-13,8.39
7469,2021-06-14,8.39
7470,2021-06-15,8.39
7471,2021-06-16,8.39
7472,2021-06-17,8.39
7473,2021-06-18,8.39
7474,2021-06-19,8.39
7475,2021-06-20,8.39
7476,2021-06-21,8.39
7477,2021-06-22,8.39
7478,2021-06-23,8.39
7479,2021-06-24,8.39
7480,2021-06-25,8.39
7481,2021-06-26,8.39
7482,2021-06-27,8.39
7483,2021-06-28,8.39
7484,2021-06-29,8.39
7485,2021-06-30,8.39
7486,2021-07-01,8.39
7487,2021-07-02,8.39
7488,2021-07-03,8.39
7489,2021-07-04,8.39
7490,2021-07-05,8.39
7491,2021-07-06,8.39
7492,2021-07-07,8.39
7493,2021-07-08,8.39
7494,2021-07-09,8.39
7495,2021-07-10,8.39
7496,2021-07-11,8.39
7497,2021-07-12,8.39
7498,2021-07-13,8.39
7499,2021-07-14,8.39
7500,2021-07-15,8.39
7501,2021-07-16,8.39
7502,2021-07-17,8.39
7503,2021-07-18,8.39
7504,2021-07-19,8.39
7505,2021-07-20,8.39
7506,2021-07-21,8.39
7507,2021-07-22,8.39
7508,2021-07-23,8.39
7509,2021-07-24,8.39
7510,2021-07-25,8.39
7511,2021-07-26,8.39
7512,2021-07-27,8.39
7513,2021-07-28,8.39
7514,2021-07-29,8.39
7515,2021-07-30,8.39
7516,2021-07-31,8.39
7517,2021-08-01,8.39
7518,2021-08-02,8.39
7519,2021-08-03,8.39
7520,2021-08-04,8.39
7521,2021-08-05,8.39
7522,2021-08-06,8.39
7523,2021-08-07,8.39
7524,2021-08-08,8.39
7525,2021-08-09,8.39
7526,2021-08-10,8.39
7527,2021-08-11,8.39
7528,2021-08-12,8.39
7529,2021-08-13,8.39
7530,2021-08-14,8.39
7531,2021-08-15,8.39
7532,2021-08-16,8.39
7533,2021-08-17,8.39
7534,2021-08-18,8.39
7535,2021-08-19,8.39
7536,2021-08-20,8.39
7537,2021-08-21,8.39
7538,2021-08-22,8.39
7539,2021-08-23,8.39
7540,2021-08-24,8.39
7541,2021-08-25,8.39
7542,2021-08-26,8.39
7543,2021-08-27,8.39
7544,2021-08-28,8.39
7545,2021-08-29,8.39
7546,2021-08-30,8.39
7547,2021-08-31,8.39
7548,2021-09-01,8.39
7549,2021-09-02,8.39
7550,2021-09-03,8.39
7551,2021-09-04,8.39
7552,2021-09-05,8.39
7553,2021-09-06,8.39
7554,2021-09-07,8.39
7555,2021-09-08,8.39
7556,2021-09-09,8.39
7557,2021-09-10,8.39
7558,2021-09-11,8.39
7559,2021-09-12,8.39
7560,2021-09-13,8.39
7561,2021-09-14,8.39
7562,2021-09-15,8.39
7563,2021-09-16,8.39
7564,2021-09-17,8.39
7565,2021-09-18,8.39
7566,2021-09-19,8.39
7567,2021-09-20,8.39
7568,2021-09-21,8.39
7569,2021-09-22,8.39
7570,2021-09-23,8.39
7571,2021-09-24,8.39
7572,2021-09-25,8.39
7573,2021-09-26,8.39
7574,2021-09-27,8.39
7575,2021-09-28,8.39
7576,2021-09-29,8.39
7577,2021-09-30,8.39
7578,2021-10-01,8.39
7579,2021-10-02,8.39
7580,2021-10-03,8.39
7581,2021-10-04,8.39
7582,2021-10-05,8.39
7583,2021-10-06,8.39
7584,2021-10-07,8.39
7585,2021-10-08,8.39
7586,2021-10-09,8.39
7587,2021-10-10,8.39
7588,2021-10-11,8.39
7589,2021-10-12,8.39
7590,2021-10-13,8.39
7591,2021-10-14,8.39
7592,2021-10-15,8.39
7593,2021-10-16,8.39
7594,2021-10-17,8.39
7595,2021-10-18,8.39
7596,2021-10-19,8.39
7597,2021-10-20,8.39
7598,2021-10-21,8.39
7599,2021-10-22,8.39
7600,2021-10-23,8.39
7601,2021-10-24,8.39
7602,2021-10-25,8.39
7603,2021-10-26,8.39
7604,2021-10-27,8.39
7605,2021-10-28,8.39
7606,2021-10-29,8.39
7607,2021-10-30,8.39
7608,2021-10-31,8.39
7609,2021-11-01,8.39
7610,2021-11-02,8.39
7611,2021-11-03,8.39
7612,2021-11-04,8.39
7613,2021-11-05,8.39
7614,2021-11-06,8.39
7615,2021-11-07,8.39
7616,2021-11-08,8.39
7617,2021-11-09,8.39
7618,2021-11-10,8.39
7619,2021-11-11,8.39
7620,2021-11-12,8.39
7621,2021-11-13,8.39
7622,2021-11-14,8.39
7623,2021-11-15,8.39
7624,2021-11-16,8.39
7625,2021-11-17,8.39
7626,2021-11-18,8.39
7627,2021-11-19,8.39
7628,2021-11-20,8.39
7629,2021-11-21,8.39
7630,2021-11-22,8.39
7631,2021-11-23,8.39
7632,2021-11-24,8.39
7633,2021-11-25,8.39
7634,2021-11-26,8.39
7635,2021-11-27,8.39
7636,2021-11-28,8.39
7637,2021-11-29,8.39
7638,2021-11-30,8.39
7639,2021-12-01,8.39
7640,2021-12-02,8.39
7641,2021-12-03,8.39
7642,2021-12-04,8.39
7643,2021-12-05,8.39
7644,2021-12-06,8.39
7645,2021-12-07,8.39
7646,2021-12-08,8.39
7647,2021-12-09,8.39
7648,2021-12-10,8.39
7649,2021-12-11,8.39
7650,2021-12-12,8.39
7651,2021-12-13,8.39
7652,2021-12-14,8.39
7653,2021-12-15,8.39
7654,2021-12-16,8.39
7655,2021-12-17,8.39
7656,2021-12-18,8.39
7657,2021-12-19,8.39
7658,2021-12-20,8.39
7659,2021-12-21,8.39
7660,2021-12-22,8.39
7661,2021-12-23,8.39
7662,2021-12-24,8.39
7663,2021-12-25,8.39
7664,2021-12-26,8.39
7665,2021-12-27,8.39
7666,2021-12-28,8.39
7667,2021-12-29,8.39
7668,2021-12-30,8.39
7669,2021-12-31,8.39
7670,2022-01-01,11.92
7671,2022-01-02,11.92
7672,2022-01-03,11.92
7673,2022-01-04,11.92
7674,2022-01-05,11.92
7675,2022-01-06,11.92
7676,2022-01-07,11.92
7677,2022-01-08,11.92
7678,2022-01-09,11.92
7679,2022-01-10,11.92
7680,2022-01-11,11.92
7681,2022-01-12,11.92
7682,2022-01-13,11.92
7683,2022-01-14,11.92
7684,2022-01-15,11.92
7685,2022-01-16,11.92
7686,2022-01-17,11.92
7687,2022-01-18,11.92
7688,2022-01-19,11.92
7689,2022-01-20,11.92
7690,2022-01-21,11.92
7691,2022-01-22,11.92
7692,2022-01-23,11.92
7693,2022-01-24,11.92
7694,2022-01-25,11.92
7695,2022-01-26,11.92
7696,2022-01-27,11.92
7697,2022-01-28,11.92
7698,2022-01-29,11.92
7699,2022-01-30,11.92
7700,2022-01-31,11.92
7701,2022-02-01,11.92
7702,2022-02-02,11.92
7703,2022-02-03,11.92
7704,2022-02-04,11.92
7705,2022-02-05,11.92
7706,2022-02-06,11.92
7707,2022-02-07,11.92
7708,2022-02-08,11.92
7709,2022-02-09,11.92
7710,2022-02-10,11.92
7711,2022-02-11,11.92
7712,2022-02-12,11.92
7713,2022-02-13,11.92
7714,2022-02-14,11.92
7715,2022-02-15,11.92
7716,2022-02-16,11.92
7717,2022-02-17,11.92
7718,2022-02-18,11.92
7719,2022-02-19,11.92
7720,2022-02-20,11.92
7721,2022-02-21,11.92
7722,2022-02-22,11.92
7723,2022-02-23,11.92
7724,2022-02-24,11.92
7725,2022-02-25,11.92
7726,2022-02-26,11.92
7727,2022-02-27,11.92
7728,2022-02-28,11.92
7729,2022-03-01,11.92
7730,2022-03-02,11.92
7731,2022-03-03,11.92
7732,2022-03-04,11.92
7733,2022-03-05,11.92
7734,2022-03-06,11.92
7735,2022-03-07,11.92
7736,2022-03-08,11.92
7737,2022-03-09,11.92
7738,2022-03-10,11.92
7739,2022-03-11,11.92
7740,2022-03-12,11.92
7741,2022-03-13,11.92
7742,2022-03-14,11.92
7743,2022-03-15,11.92
7744,2022-03-16,11.92
7745,2022-03-17,11.92
7746,2022-03-18,11.92
7747,2022-03-19,11.92
7748,2022-03-20,11.92
7749,2022-03-21,11.92
7750,2022-03-22,11.92
7751,2022-03-23,11.92
7752,2022-03-24,11.92
7753,2022-03-25,11.92
7754,2022-03-26,11.92
7755,2022-03-27,11.92
7756,2022-03-28,11.92
7757,2022-03-29,11.92
7758,2022-03-30,11.92
7759,2022-03-31,11.92
7760,2022-04-01,11.92
7761,2022-04-02,11.92
7762,2022-04-03,11.92
7763,2022-04-04,11.92
7764,2022-04-05,11.92
7765,2022-04-06,11.92
7766,2022-04-07,11.92
7767,2022-04-08,11.92
7768,2022-04-09,11.92
7769,2022-04-10,11.92
7770,2022-04-11,11.92
7771,2022-04-12,11.92
7772,2022-04-13,11.92
7773,2022-04-14,11.92
7774,2022-04-15,11.92
7775,2022-04-16,11.92
7776,2022-04-17,11.92
7777,2022-04-18,11.92
7778,2022-04-19,11.92
7779,2022-04-20,11.92
7780,2022-04-21,11.92
7781,2022-04-22,11.92
7782,2022-04-23,11.92
7783,2022-04-24,11.92
7784,2022-04-25,11.92
7785,2022-04-26,11.92
7786,2022-04-27,11.92
7787,2022-04-28,11.92
7788,2022-04-29,11.92
7789,2022-04-30,11.92
7790,2022-05-01,11.92
7791,2022-05-02,11.92
7792,2022-05-03,11.92
7793,2022-05-04,11.92
7794,2022-05-05,11.92
7795,2022-05-06,11.92
7796,2022-05-07,11.92
7797,2022-05-08,11.92
7798,2022-05-09,11.92
7799,2022-05-10,11.92
7800,2022-05-11,11.92
7801,2022-05-12,11.92
7802,2022-05-13,11.92
7803,2022-05-14,11.92
7804,2022-05-15,11.92
7805,2022-05-16,11.92
7806,2022-05-17,11.92
7807,2022-05-18,11.92
7808,2022-05-19,11.92
7809,2022-05-20,11.92
7810,2022-05-21,11.92
7811,2022-05-22,11.92
7812,2022-05-23,11.92
7813,2022-05-24,11.92
7814,2022-05-25,11.92
7815,2022-05-26,11.92
7816,2022-05-27,11.92
7817,2022-05-28,11.92
7818,2022-05-29,11.92
7819,2022-05-30,11.92
7820,2022-05-31,11.92
7821,2022-06-01,11.92
7822,2022-06-02,11.92
7823,2022-06-03,11.92
7824,2022-06-04,11.92
7825,2022-06-05,11.92
7826,2022-06-06,11.92
7827,2022-06-07,11.92
7828,2022-06-08,11.92
7829,2022-06-09,11.92
7830,2022-06-10,11.92
7831,2022-06-11,11.92
7832,2022-06-12,11.92
7833,2022-06-13,11.92
7834,2022-06-14,11.92
7835,2022-06-15,11.92
7836,2022-06-16,11.92
7837,2022-06-17,11.92
7838,2022-06-18,11.92
7839,2022-06-19,11.92
7840,2022-06-20,11.92
7841,2022-06-21,11.92
7842,2022-06-22,11.92
7843,2022-06-23,11.92
7844,2022-06-24,11.92
7845,2022-06-25,11.92
7846,2022-06-26,11.92
7847,2022-06-27,11.92
7848,2022-06-28,11.92
7849,2022-06-29,11.92
7850,2022-06-30,11.92
7851,2022-07-01,11.92
7852,2022-07-02,11.92
7853,2022-07-03,11.92
7854,2022-07-04,11.92
7855,2022-07-05,11.92
7856,2022-07-06,11.92
7857,2022-07-07,11.92
7858,2022-07-08,11.92
7859,2022-07-09,11.92
7860,2022-07-10,11.92
7861,2022-07-11,11.92
7862,2022-07-12,11.92
7863,2022-07-13,11.92
7864,2022-07-14,11.92
7865,2022-07-15,11.92
7866,2022-07-16,11.92
7867,2022-07-17,11.92
7868,2022-07-18,11.92
7869,2022-07-19,11.92
7870,2022-07-20,11.92
7871,2022-07-21,11.92
7872,2022-07-22,11.92
7873,2022-07-23,11.92
7874,2022-07-24,11.92
7875,2022-07-25,11.92
7876,2022-07-26,11.92
7877,2022-07-27,11.92
7878,2022-07-28,11.92
7879,2022-07-29,11.92
7880,2022-07-30,11.92
7881,2022-07-31,11.92
7882,2022-08-01,11.92
7883,2022-08-02,11.92
7884,2022-08-03,11.92
7885,2022-08-04,11.92
7886,2022-08-05,11.92
7887,2022-08-06,11.92
7888,2022-08-07,11.92
7889,2022-08-08,11.92
7890,2022-08-09,11.92
7891,2022-08-10,11.92
7892,2022-08-11,11.92
7893,2022-08-12,11.92
7894,2022-08-13,11.92
7895,2022-08-14,11.92
7896,2022-08-15,11.92
7897,2022-08-16,11.92
7898,2022-08-17,11.92
7899,2022-08-18,11.92
7900,2022-08-19,11.92
7901,2022-08-20,11.92
7902,2022-08-21,11.92
7903,2022-08-22,11.92
7904,2022-08-23,11.92
7905,2022-08-24,11.92
7906,2022-08-25,11.92
7907,2022-08-26,11.92
7908,2022-08-27,11.92
7909,2022-08-28,11.92
7910,2022-08-29,11.92
7911,2022-08-30,11.92
7912,2022-08-31,11.92
7913,2022-09-01,11.92
7914,2022-09-02,11.92
7915,2022-09-03,11.92
7916,2022-09-04,11.92
7917,2022-09-05,11.92
7918,2022-09-06,11.92
7919,2022-09-07,11.92
7920,2022-09-08,11.92
7921,2022-09-09,11.92
7922,2022-09-10,11.92
7923,2022-09-11,11.92
7924,2022-09-12,11.92
7925,2022-09-13,11.92
7926,2022-09-14,11.92
7927,2022-09-15,11.92
7928,2022-09-16,11.92
7929,2022-09-17,11.92
7930,2022-09-18,11.92
7931,2022-09-19,11.92
7932,2022-09-20,11.92
7933,2022-09-21,11.92
7934,2022-09-22,11.92
7935,2022-09-23,11.92
7936,2022-09-24,11.92
7937,2022-09-25,11.92
7938,2022-09-26,11.92
7939,2022-09-27,11.92
7940,2022-09-28,11.92
7941,2022-09-29,11.92
7942,2022-09-30,11.92
7943,2022-10-01,11.92
7944,2022-10-02,11.92
7945,2022-10-03,11.92
7946,2022-10-04,11.92
7947,2022-10-05,11.92
7948,2022-10-06,11.92
7949,2022-10-07,11.92
7950,2022-10-08,11.92
7951,2022-10-09,11.92
7952,2022-10-10,11.92
7953,2022-10-11,11.92
7954,2022-10-12,11.92
7955,2022-10-13,11.92
7956,2022-10-14,11.92
7957,2022-10-15,11.92
7958,2022-10-16,11.92
7959,2022-10-17,11.92
7960,2022-10-18,11.92
7961,2022-10-19,11.92
7962,2022-10-20,11.92
7963,2022-10-21,11.92
7964,2022-10-22,11.92
7965,2022-10-23,11.92
7966,2022-10-24,11.92
7967,2022-10-25,11.92
7968,2022-10-26,11.92
7969,2022-10-27,11.92
7970,2022-10-28,11.92
7971,2022-10-29,11.92
7972,2022-10-30,11.92
7973,2022-10-31,11.92
7974,2022-11-01,11.92
7975,2022-11-02,11.92
7976,2022-11-03,11.92
7977,2022-11-04,11.92
7978,2022-11-05,11.92
7979,2022-11-06,11.92
7980,2022-11-07,11.92
7981,2022-11-08,11.92
7982,2022-11-09,11.92
7983,2022-11-10,11.92
7984,2022-11-11,11.92
7985,2022-11-12,11.92
7986,2022-11-13,11.92
7987,2022-11-14,11.92
7988,2022-11-15,11.92
7989,2022-11-16,11.92
7990,2022-11-17,11.92
7991,2022-11-18,11.92
7992,2022-11-19,11.92
7993,2022-11-20,11.92
7994,2022-11-21,11.92
7995,2022-11-22,11.92
7996,2022-11-23,11.92
7997,2022-11-24,11.92
7998,2022-11-25,11.92
7999,2022-11-26,11.92
8000,2022-11-27,11.92
8001,2022-11-28,11.92
8002,2022-11-29,11.92
8003,2022-11-30,11.92
8004,2022-12-01,11.92
8005,2022-12-02,11.92
8006,2022-12-03,11.92
8007,2022-12-04,11.92
8008,2022-12-05,11.92
8009,2022-12-06,11.92
8010,2022-12-07,11.92
8011,2022-12-08,11.92
8012,2022-12-09,11.92
8013,2022-12-10,11.92
8014,2022-12-11,11.92
8015,2022-12-12,11.92
8016,2022-12-13,11.92
8017,2022-12-14,11.92
8018,2022-12-15,11.92
8019,2022-12-16,11.92
8020,2022-12-17,11.92
8021,2022-12-18,11.92
8022,2022-12-19,11.92
8023,2022-12-20,11.92
8024,2022-12-21,11.92
8025,2022-12-22,11.92
8026,2022-12-23,11.92
8027,2022-12-24,11.92
8028,2022-12-25,11.92
8029,2022-12-26,11.92
8030,2022-12-27,11.92
8031,2022-12-28,11.92
8032,2022-12-29,11.92
8033,2022-12-30,11.92
8034,2022-12-31,11.92
8035,2023-01-01,7.42
8036,2023-01-02,7.42
8037,2023-01-03,7.42
8038,2023-01-04,7.42
8039,2023-01-05,7.42
8040,2023-01-06,7.42
8041,2023-01-07,7.42
8042,2023-01-08,7.42
8043,2023-01-09,7.42
8044,2023-01-10,7.42
8045,2023-01-11,7.42
8046,2023-01-12,7.42
8047,2023-01-13,7.42
8048,2023-01-14,7.42
8049,2023-01-15,7.42
8050,2023-01-16,7.42
8051,2023-01-17,7.42
8052,2023-01-18,7.42
8053,2023-01-19,7.42
8054,2023-01-20,7.42
8055,2023-01-21,7.42
8056,2023-01-22,7.42
8057,2023-01-23,7.42
8058,2023-01-24,7.42
8059,2023-01-25,7.42
8060,2023-01-26,7.42
8061,2023-01-27,7.42
8062,2023-01-28,7.42
8063,2023-01-29,7.42
8064,2023-01-30,7.42
8065,2023-01-31,7.42
8066,2023-02-01,7.42
8067,2023-02-02,7.42
8068,2023-02-03,7.42
8069,2023-02-04,7.42
8070,2023-02-05,7.42
8071,2023-02-06,7.42
8072,2023-02-07,7.42
8073,2023-02-08,7.42
8074,2023-02-09,7.42
8075,2023-02-10,7.42
8076,2023-02-11,7.42
8077,2023-02-12,7.42
8078,2023-02-13,7.42
8079,2023-02-14,7.42
8080,2023-02-15,7.42
8081,2023-02-16,7.42
8082,2023-02-17,7.42
8083,2023-02-18,7.42
8084,2023-02-19,7.42
8085,2023-02-20,7.42
8086,2023-02-21,7.42
8087,2023-02-22,7.42
8088,2023-02-23,7.42
8089,2023-02-24,7.42
8090,2023-02-25,7.42
8091,2023-02-26,7.42
8092,2023-02-27,7.42
8093,2023-02-28,7.42
8094,2023-03-01,7.42
8095,2023-03-02,7.42
8096,2023-03-03,7.42
8097,2023-03-04,7.42
8098,2023-03-05,7.42
8099,2023-03-06,7.42
8100,2023-03-07,7.42
8101,2023-03-08,7.42
8102,2023-03-09,7.42
8103,2023-03-10,7.42
8104,2023-03-11,7.42
8105,2023-03-12,7.42
8106,2023-03-13,7.42
8107,2023-03-14,7.42
8108,2023-03-15,7.42
8109,2023-03-16,7.42
8110,2023-03-17,7.42
8111,2023-03-18,7.42
8112,2023-03-19,7.42
8113,2023-03-20,7.42
8114,2023-03-21,7.42
8115,2023-03-22,7.42
8116,2023-03-23,7.42
8117,2023-03-24,7.42
8118,2023-03-25,7.42
8119,2023-03-26,7.42
8120,2023-03-27,7.42
8121,2023-03-28,7.42
8122,2023-03-29,7.42
8123,2023-03-30,7.42
8124,2023-03-31,7.42
8125,2023-04-01,7.42
8126,2023-04-02,7.42
8127,2023-04-03,7.42
8128,2023-04-04,7.42
8129,2023-04-05,7.42
8130,2023-04-06,7.42
8131,2023-04-07,7.42
8132,2023-04-08,7.42
8133,2023-04-09,7.42
8134,2023-04-10,7.42
8135,2023-04-11,7.42
8136,2023-04-12,7.42
8137,2023-04-13,7.42
8138,2023-04-14,7.42
8139,2023-04-15,7.42
8140,2023-04-16,7.42
8141,2023-04-17,7.42
8142,2023-04-18,7.42
8143,2023-04-19,7.42
8144,2023-04-20,7.42
8145,2023-04-21,7.42
8146,2023-04-22,7.42
8147,2023-04-23,7.42
8148,2023-04-24,7.42
8149,2023-04-25,7.42
8150,2023-04-26,7.42
8151,2023-04-27,7.42
8152,2023-04-28,7.42
8153,2023-04-29,7.42
8154,2023-04-30,7.42
8155,2023-05-01,7.42
8156,2023-05-02,7.42
8157,2023-05-03,7.42
8158,2023-05-04,7.42
8159,2023-05-05,7.42
8160,2023-05-06,7.42
8161,2023-05-07,7.42
8162,2023-05-08,7.42
8163,2023-05-09,7.42
8164,2023-05-10,7.42
8165,2023-05-11,7.42
8166,2023-05-12,7.42
8167,2023-05-13,7.42
8168,2023-05-14,7.42
8169,2023-05-15,7.42
8170,2023-05-16,7.42
8171,2023-05-17,7.42
8172,2023-05-18,7.42
8173,2023-05-19,7.42
8174,2023-05-20,7.42
8175,2023-05-21,7.42
8176,2023-05-22,7.42
8177,2023-05-23,7.42
8178,2023-05-24,7.42
8179,2023-05-25,7.42
8180,2023-05-26,7.42
8181,2023-05-27,7.42
8182,2023-05-28,7.42
8183,2023-05-29,7.42
8184,2023-05-30,7.42
8185,2023-05-31,7.42
8186,2023-06-01,7.42
8187,2023-06-02,7.42
8188,2023-06-03,7.42
8189,2023-06-04,7.42
8190,2023-06-05,7.42
8191,2023-06-06,7.42
8192,2023-06-07,7.42
8193,2023-06-08,7.42
8194,2023-06-09,7.42
8195,2023-06-10,7.42
8196,2023-06-11,7.42
8197,2023-06-12,7.42
8198,2023-06-13,7.42
8199,2023-06-14,7.42
8200,2023-06-15,7.42
8201,2023-06-16,7.42
8202,2023-06-17,7.42
8203,2023-06-18,7.42
8204,2023-06-19,7.42
8205,2023-06-20,7.42
8206,2023-06-21,7.42
8207,2023-06-22,7.42
8208,2023-06-23,7.42
8209,2023-06-24,7.42
8210,2023-06-25,7.42
8211,2023-06-26,7.42
8212,2023-06-27,7.42
8213,2023-06-28,7.42
8214,2023-06-29,7.42
8215,2023-06-30,7.42
8216,2023-07-01,7.42
8217,2023-07-02,7.42
8218,2023-07-03,7.42
8219,2023-07-04,7.42
8220,2023-07-05,7.42
8221,2023-07-06,7.42
8222,2023-07-07,7.42
8223,2023-07-08,7.42
8224,2023-07-09,7.42
8225,2023-07-10,7.42
8226,2023-07-11,7.42
8227,2023-07-12,7.42
8228,2023-07-13,7.42
8229,2023-07-14,7.42
8230,2023-07-15,7.42
8231,2023-07-16,7.42
8232,2023-07-17,7.42
8233,2023-07-18,7.42
8234,2023-07-19,7.42
8235,2023-07-20,7.42
8236,2023-07-21,7.42
8237,2023-07-22,7.42
8238,2023-07-23,7.42
8239,2023-07-24,7.42
8240,2023-07-25,7.42
8241,2023-07-26,7.42
8242,2023-07-27,7.42
8243,2023-07-28,7.42
8244,2023-07-29,7.42
8245,2023-07-30,7.42
8246,2023-07-31,7.42
8247,2023-08-01,7.42
8248,2023-08-02,7.42
8249,2023-08-03,7.42
8250,2023-08-04,7.42
8251,2023-08-05,7.42
8252,2023-08-06,7.42
8253,2023-08-07,7.42
8254,2023-08-08,7.42
8255,2023-08-09,7.42
8256,2023-08-10,7.42
8257,2023-08-11,7.42
8258,2023-08-12,7.42
8259,2023-08-13,7.42
8260,2023-08-14,7.42
8261,2023-08-15,7.42
8262,2023-08-16,7.42
8263,2023-08-17,7.42
8264,2023-08-18,7.42
8265,2023-08-19,7.42
8266,2023-08-20,7.42
8267,2023-08-21,7.42
8268,2023-08-22,7.42
8269,2023-08-23,7.42
8270,2023-08-24,7.42
8271,2023-08-25,7.42
8272,2023-08-26,7.42
8273,2023-08-27,7.42
8274,2023-08-28,7.42
8275,2023-08-29,7.42
8276,2023-08-30,7.42
8277,2023-08-31,7.42
8278,2023-09-01,7.42
8279,2023-09-02,7.42
8280,2023-09-03,7.42
8281,2023-09-04,7.42
8282,2023-09-05,7.42
8283,2023-09-06,7.42
8284,2023-09-07,7.42
8285,2023-09-08,7.42
8286,2023-09-09,7.42
8287,2023-09-10,7.42
8288,2023-09-11,7.42
8289,2023-09-12,7.42
8290,2023-09-13,7.42
8291,2023-09-14,7.42
8292,2023-09-15,7.42
8293,2023-09-16,7.42
8294,2023-09-17,7.42
8295,2023-09-18,7.42
8296,2023-09-19,7.42
8297,2023-09-20,7.42
8298,2023-09-21,7.42
8299,2023-09-22,7.42
8300,2023-09-23,7.42
8301,2023-09-24,7.42
8302,2023-09-25,7.42
8303,2023-09-26,7.42
8304,2023-09-27,7.42
8305,2023-09-28,7.42
8306,2023-09-29,7.42
8307,2023-09-30,7.42
8308,2023-10-01,7.42
8309,2023-10-02,7.42
8310,2023-10-03,7.42
8311,2023-10-04,7.42
8312,2023-10-05,7.42
8313,2023-10-06,7.42
8314,2023-10-07,7.42
8315,2023-10-08,7.42
8316,2023-10-09,7.42
8317,2023-10-10,7.42
8318,2023-10-11,7.42
8319,2023-10-12,7.42
8320,2023-10-13,7.42
8321,2023-10-14,7.42
8322,2023-10-15,7.42
8323,2023-10-16,7.42
8324,2023-10-17,7.42
8325,2023-10-18,7.42
8326,2023-10-19,7.42
8327,2023-10-20,7.42
8328,2023-10-21,7.42
8329,2023-10-22,7.42
8330,2023-10-23,7.42
8331,2023-10-24,7.42
8332,2023-10-25,7.42
8333,2023-10-26,7.42
8334,2023-10-27,7.42
8335,2023-10-28,7.42
8336,2023-10-29,7.42
8337,2023-10-30,7.42
8338,2023-10-31,7.42
8339,2023-11-01,7.42
8340,2023-11-02,7.42
8341,2023-11-03,7.42
8342,2023-11-04,7.42
8343,2023-11-05,7.42
8344,2023-11-06,7.42
8345,2023-11-07,7.42
8346,2023-11-08,7.42
8347,2023-11-09,7.42
8348,2023-11-10,7.42
8349,2023-11-11,7.42
8350,2023-11-12,7.42
8351,2023-11-13,7.42
8352,2023-11-14,7.42
8353,2023-11-15,7.42
8354,2023-11-16,7.42
8355,2023-11-17,7.42
8356,2023-11-18,7.42
8357,2023-11-19,7.42
8358,2023-11-20,7.42
8359,2023-11-21,7.42
8360,2023-11-22,7.42
8361,2023-11-23,7.42
8362,2023-11-24,7.42
8363,2023-11-25,7.42
8364,2023-11-26,7.42
8365,2023-11-27,7.42
8366,2023-11-28,7.42
8367,2023-11-29,7.42
8368,2023-11-30,7.42
8369,2023-12-01,7.42
8370,2023-12-02,7.42
8371,2023-12-03,7.42
8372,2023-12-04,7.42
8373,2023-12-05,7.42
8374,2023-12-06,7.42
8375,2023-12-07,7.42
8376,2023-12-08,7.42
8377,2023-12-09,7.42
8378,2023-12-10,7.42
8379,2023-12-11,7.42
8380,2023-12-12,7.42
8381,2023-12-13,7.42
8382,2023-12-14,7.42
8383,2023-12-15,7.42
8384,2023-12-16,7.42
8385,2023-12-17,7.42
8386,2023-12-18,7.42
8387,2023-12-19,7.42
8388,2023-12-20,7.42
8389,2023-12-21,7.42
8390,2023-12-22,7.42
8391,2023-12-23,7.42
8392,2023-12-24,7.42
8393,2023-12-25,7.42
8394,2023-12-26,7.42
8395,2023-12-27,7.42
8396,2023-12-28,7.42
8397,2023-12-29,7.42
8398,2023-12-30,7.42
